Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
NOPLATE,C:\Users\gerardo\Documents\Image0-47 (32).jpg,C:\Users\gerardo\Documents\Image1-1925 (32).jpg,,,SHARPXS0865,,12/6/2019 4:33:31 PM,,No,PG2 SE Entry
821TL,C:\Users\gerardo\Documents\Image0-1926 (30).jpg,C:\Users\gerardo\Documents\Image1-1926 (32).jpg,,,SHARPXS0821,,12/6/2019 4:34:05 PM,,No,PG2 NW (Center) Exit
LVTN82,C:\Users\gerardo\Documents\Image0-1927 (31).jpg,C:\Users\gerardo\Documents\Image1-1927 (32).jpg,,,SHARPXS0866,,12/6/2019 4:34:21 PM,,No,PG2 SE Exit
HMTD19,C:\Users\gerardo\Documents\Image0-1928 (31).jpg,C:\Users\gerardo\Documents\Image1-1928 (32).jpg,,,SHARPXS0866,,12/6/2019 4:35:06 PM,,No,PG2 SE Exit
JRPN16,C:\Users\gerardo\Documents\Image0-1929 (29).jpg,C:\Users\gerardo\Documents\Image1-1929 (32).jpg,,,SHARPXS0865,,12/6/2019 4:35:07 PM,,No,PG2 SE (Center) Entry
GYJJ23,C:\Users\gerardo\Documents\Image0-1930 (30).jpg,C:\Users\gerardo\Documents\Image1-1930 (32).jpg,,,SHARPXS0865,,12/6/2019 4:35:51 PM,,No,PG2 SE Entry
IFMB27,C:\Users\gerardo\Documents\Image0-1931 (31).jpg,C:\Users\gerardo\Documents\Image1-1931 (32).jpg,,,SHARPXS0821,,12/6/2019 4:35:55 PM,,No,PG2 NW (Center) Exit
JPUM81,C:\Users\gerardo\Documents\Image0-1932 (31).jpg,C:\Users\gerardo\Documents\Image1-1932 (32).jpg,,,SHARPXS0821,,12/6/2019 4:36:27 PM,,No,PG2 NW (Center) Exit
BSAT46,C:\Users\gerardo\Documents\Image0-1933 (29).jpg,C:\Users\gerardo\Documents\Image1-1933 (32).jpg,,,SHARPXS0866,,12/6/2019 4:36:52 PM,,No,PG2 SE Exit
S19395,C:\Users\gerardo\Documents\Image0-1934 (31).jpg,C:\Users\gerardo\Documents\Image1-1934 (32).jpg,,,SHARPXS0821,,12/6/2019 4:37:15 PM,,No,PG2 NW (Center) Exit
BHUE98,C:\Users\gerardo\Documents\Image0-1935 (31).jpg,C:\Users\gerardo\Documents\Image1-1935 (32).jpg,,,SHARPXS0866,,12/6/2019 4:37:16 PM,,No,PG2 SE Exit
GYYL51,C:\Users\gerardo\Documents\Image0-1936 (29).jpg,C:\Users\gerardo\Documents\Image1-1936 (32).jpg,,,SHARPXS0866,,12/6/2019 4:37:46 PM,,No,PG2 SE Exit
CYLL71,C:\Users\gerardo\Documents\Image0-1937 (30).jpg,C:\Users\gerardo\Documents\Image1-1937 (32).jpg,,,SHARPXS0866,,12/6/2019 4:37:53 PM,,No,PG2 SE Exit
CFUQ54,C:\Users\gerardo\Documents\Image0-1938 (31).jpg,C:\Users\gerardo\Documents\Image1-1938 (32).jpg,,,SHARPXS0866,,12/6/2019 4:37:57 PM,,No,PG2 SE Exit
DEPB18,C:\Users\gerardo\Documents\Image0-1939 (31).jpg,C:\Users\gerardo\Documents\Image1-1939 (32).jpg,,,SHARPXS0866,,12/6/2019 4:38:00 PM,,No,PG2 SE Exit
IZMC62,C:\Users\gerardo\Documents\Image0-1940 (30).jpg,C:\Users\gerardo\Documents\Image1-1940 (32).jpg,,,SHARPXS0865,,12/6/2019 4:38:06 PM,,No,PG2 SE (Center) Entry
JWAL53,C:\Users\gerardo\Documents\Image0-1941 (32).jpg,C:\Users\gerardo\Documents\Image1-1941 (32).jpg,,,SHARPXS0822,,12/6/2019 4:38:07 PM,,No,PG2 NW Entry
ECEW34,C:\Users\gerardo\Documents\Image0-1942 (30).jpg,C:\Users\gerardo\Documents\Image1-1942 (32).jpg,,,SHARPXS0822,,12/6/2019 4:38:16 PM,,No,PG2 NW Entry
GAMG51,C:\Users\gerardo\Documents\Image0-1943 (31).jpg,C:\Users\gerardo\Documents\Image1-1943 (32).jpg,,,SHARPXS0866,,12/6/2019 4:38:31 PM,,No,PG2 SE Exit
NKGF73,C:\Users\gerardo\Documents\Image0-1944 (32).jpg,C:\Users\gerardo\Documents\Image1-1944 (32).jpg,,,SHARPXS0821,,12/6/2019 4:39:23 PM,,No,PG2 NW (Center) Exit
DQMH45,C:\Users\gerardo\Documents\Image0-1945 (31).jpg,C:\Users\gerardo\Documents\Image1-1945 (32).jpg,,,SHARPXS0866,,12/6/2019 4:39:30 PM,,No,PG2 SE Exit
KGFE20,C:\Users\gerardo\Documents\Image0-1946 (29).jpg,C:\Users\gerardo\Documents\Image1-1946 (32).jpg,,,SHARPXS0866,,12/6/2019 4:39:36 PM,,No,PG2 SE Exit
GIVL83,C:\Users\gerardo\Documents\Image0-1947 (29).jpg,C:\Users\gerardo\Documents\Image1-1947 (32).jpg,,,SHARPXS0821,,12/6/2019 4:39:49 PM,,No,PG2 NW (Center) Exit
