Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
719YPR,C:\Users\gerardo\Documents\Image0-1745 (7).jpg,C:\Users\gerardo\Documents\Image1-1745 (9).jpg,,,SHARPXS0821,,12/2/2019 1:28:34 PM,,No,PG2 NW Exit
IGVF12,C:\Users\gerardo\Documents\Image0-1746 (6).jpg,C:\Users\gerardo\Documents\Image1-1746 (9).jpg,,,SHARPXS0866,,12/2/2019 1:28:58 PM,,No,PG2 SE Exit
DFMC38,C:\Users\gerardo\Documents\Image0-1747 (9).jpg,C:\Users\gerardo\Documents\Image1-1747 (9).jpg,,,SHARPXS0821,,12/2/2019 1:29:11 PM,,No,PG2 NW (Center) Exit
IJWF05,C:\Users\gerardo\Documents\Image0-1748 (9).jpg,C:\Users\gerardo\Documents\Image1-1748 (9).jpg,,,SHARPXS0866,,12/2/2019 1:29:27 PM,,No,PG2 SE Exit
BATK19,C:\Users\gerardo\Documents\Image0-1749 (7).jpg,C:\Users\gerardo\Documents\Image1-1749 (9).jpg,,,SHARPXS0821,,12/2/2019 1:29:46 PM,,No,PG2 NW (Center) Exit
IWEZ98,C:\Users\gerardo\Documents\Image0-1750 (8).jpg,C:\Users\gerardo\Documents\Image1-1750 (9).jpg,,,SHARPXS0866,,12/2/2019 1:29:54 PM,,No,PG2 SE Exit
HPUE48,C:\Users\gerardo\Documents\Image0-1751 (9).jpg,C:\Users\gerardo\Documents\Image1-1751 (9).jpg,,,SHARPXS0866,,12/2/2019 1:30:00 PM,,No,PG2 SE Exit
KFIN52,C:\Users\gerardo\Documents\Image0-1752 (9).jpg,C:\Users\gerardo\Documents\Image1-1752 (9).jpg,,,SHARPXS0866,,12/2/2019 1:30:12 PM,,No,PG2 SE Exit
GMHI59,C:\Users\gerardo\Documents\Image0-1753 (9).jpg,C:\Users\gerardo\Documents\Image1-1753 (9).jpg,,,SHARPXS0865,,12/2/2019 1:30:16 PM,,No,PG2 SE (Center) Entry
KEHS30,C:\Users\gerardo\Documents\Image0-1754 (9).jpg,C:\Users\gerardo\Documents\Image1-1754 (9).jpg,,,SHARPXS0865,,12/2/2019 1:30:19 PM,,No,PG2 SE (Center) Entry
HQKZ10,C:\Users\gerardo\Documents\Image0-1755 (9).jpg,C:\Users\gerardo\Documents\Image1-1755 (9).jpg,,,SHARPXS0865,,12/2/2019 1:30:36 PM,,No,PG2 SE (Center) Entry
JKXI04,C:\Users\gerardo\Documents\Image0-1756 (9).jpg,C:\Users\gerardo\Documents\Image1-1756 (9).jpg,,,SHARPXS0865,,12/2/2019 1:30:46 PM,,No,PG2 SE Entry
